# Region type : patch rightWall
# Faces       : 100
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
84.4          	-4.623639e+02	(-4.136332e-07 -3.386208e-07 -4.611603e-01)	3.130000e+02
84.8          	-4.623980e+02	(-4.143032e-07 -3.529040e-07 -4.611533e-01)	3.130000e+02
85.2          	-4.624314e+02	(-4.132216e-07 -3.670065e-07 -4.611465e-01)	3.130000e+02
85.6          	-4.624640e+02	(-4.138937e-07 -3.806394e-07 -4.611399e-01)	3.130000e+02
86            	-4.624959e+02	(-4.128168e-07 -3.941075e-07 -4.611334e-01)	3.130000e+02
86.4          	-4.625270e+02	(-4.134964e-07 -4.071233e-07 -4.611271e-01)	3.130000e+02
86.8          	-4.625574e+02	(-4.124266e-07 -4.199826e-07 -4.611209e-01)	3.130000e+02
87.2          	-4.625871e+02	(-4.131149e-07 -4.324029e-07 -4.611149e-01)	3.130000e+02
87.6          	-4.626162e+02	(-4.120531e-07 -4.446856e-07 -4.611090e-01)	3.130000e+02
88            	-4.626446e+02	(-4.127504e-07 -4.565398e-07 -4.611032e-01)	3.130000e+02
88.4          	-4.626723e+02	(-4.116965e-07 -4.682737e-07 -4.610976e-01)	3.130000e+02
88.8          	-4.626994e+02	(-4.124028e-07 -4.795842e-07 -4.610921e-01)	3.130000e+02
89.2          	-4.627259e+02	(-4.113567e-07 -4.907896e-07 -4.610867e-01)	3.130000e+02
89.6          	-4.627518e+02	(-4.120716e-07 -5.015890e-07 -4.610815e-01)	3.130000e+02
90            	-4.627771e+02	(-4.110332e-07 -5.122864e-07 -4.610763e-01)	3.130000e+02
90.4          	-4.628018e+02	(-4.117564e-07 -5.225989e-07 -4.610713e-01)	3.130000e+02
90.8          	-4.628260e+02	(-4.107252e-07 -5.328209e-07 -4.610664e-01)	3.130000e+02
91.2          	-4.628496e+02	(-4.114564e-07 -5.426576e-07 -4.610616e-01)	3.130000e+02
91.6          	-4.628726e+02	(-4.104322e-07 -5.524225e-07 -4.610570e-01)	3.130000e+02
92            	-4.628952e+02	(-4.111709e-07 -5.618112e-07 -4.610524e-01)	3.130000e+02
92.4          	-4.629172e+02	(-4.101534e-07 -5.711399e-07 -4.610479e-01)	3.130000e+02
92.8          	-4.629387e+02	(-4.108994e-07 -5.801049e-07 -4.610436e-01)	3.130000e+02
93.2          	-4.629598e+02	(-4.098882e-07 -5.890125e-07 -4.610393e-01)	3.130000e+02
93.6          	-4.629803e+02	(-4.106411e-07 -5.975719e-07 -4.610352e-01)	3.130000e+02
94            	-4.630004e+02	(-4.096359e-07 -6.060812e-07 -4.610311e-01)	3.130000e+02
94.4          	-4.630201e+02	(-4.103953e-07 -6.142499e-07 -4.610271e-01)	3.130000e+02
94.8          	-4.630393e+02	(-4.093958e-07 -6.223789e-07 -4.610232e-01)	3.130000e+02
95.2          	-4.630580e+02	(-4.101615e-07 -6.301774e-07 -4.610194e-01)	3.130000e+02
95.6          	-4.630763e+02	(-4.091674e-07 -6.379438e-07 -4.610157e-01)	3.130000e+02
96            	-4.630942e+02	(-4.099390e-07 -6.453851e-07 -4.610121e-01)	3.130000e+02
96.4          	-4.631117e+02	(-4.089502e-07 -6.528111e-07 -4.610086e-01)	3.130000e+02
96.8          	-4.631288e+02	(-4.097274e-07 -6.599104e-07 -4.610051e-01)	3.130000e+02
97.2          	-4.631456e+02	(-4.087435e-07 -6.670020e-07 -4.610017e-01)	3.130000e+02
97.6          	-4.631619e+02	(-4.095260e-07 -6.737812e-07 -4.609984e-01)	3.130000e+02
98            	-4.631779e+02	(-4.085467e-07 -6.805584e-07 -4.609952e-01)	3.130000e+02
98.4          	-4.631935e+02	(-4.093342e-07 -6.870277e-07 -4.609921e-01)	3.130000e+02
98.8          	-4.632087e+02	(-4.083593e-07 -6.935002e-07 -4.609890e-01)	3.130000e+02
99.2          	-4.632236e+02	(-4.091516e-07 -6.996794e-07 -4.609860e-01)	3.130000e+02
99.6          	-4.632382e+02	(-4.081809e-07 -7.058666e-07 -4.609830e-01)	3.130000e+02
100           	-4.632524e+02	(-4.089776e-07 -7.117618e-07 -4.609802e-01)	3.130000e+02
